journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
735,0,0.0,14,9,0,0,24.4,26.0,6.56,Car,8.41,26.6
735,1,2.0,14,11,0,0,24.4,26.0,6.56,Car,8.41,26.6
735,2,4.0,14,13,0,0,24.4,26.0,6.56,Car,8.41,26.6
735,3,6.0,14,15,0,0,24.4,26.0,6.56,Car,8.41,26.6
735,4,8.0,14,16,0,0,24.4,26.0,6.56,Car,8.41,26.6
735,5,10.0,14,18,0,0,24.4,26.0,6.56,Car,8.41,26.6
735,6,12.0,14,20,0,0,24.4,26.0,6.56,Car,8.41,26.6
735,7,14.0,14,22,0,0,24.4,26.0,6.56,Car,8.41,26.6
735,8,16.0,14,25,0,0,24.4,26.0,6.56,Car,8.41,26.6
735,9,18.0,14,27,0,0,24.4,26.0,6.56,Car,8.41,26.6
735,10,20.0,14,29,0,0,24.4,26.0,6.56,Car,8.41,26.6
735,11,22.0,14,31,0,0,24.4,26.0,6.56,Car,8.41,26.6
735,12,24.0,14,33,0,0,24.4,26.0,6.56,Car,8.41,26.6
735,13,26.0,14,35,0,0,24.4,26.0,6.56,Car,8.41,26.6
